hour,month,day,hour_of_day,t_ambient_C,t_internal_C,heater_on,fan_on,charge_inhibit,q_heater_W,q_fan_W,stress_t_ambient_C,stress_t_internal_C,stress_heater_on,stress_fan_on,stress_charge_inhibit,stress_q_heater_W,stress_q_fan_W
1575,3,7,15,6.9,8.5,0,0,0,0.0,0.0,6.9,8.5,0,0,0,0.0,0.0
1576,3,7,16,7.8,9.0,0,0,0,0.0,0.0,7.8,9.0,0,0,0,0.0,0.0
1577,3,7,17,8.4,9.3,0,0,0,0.0,0.0,8.4,9.3,0,0,0,0.0,0.0
1578,3,7,18,8.5,9.5,0,0,0,0.0,0.0,8.5,9.5,0,0,0,0.0,0.0
1579,3,7,19,8.4,9.7,0,0,0,0.0,0.0,8.4,9.7,0,0,0,0.0,0.0
1580,3,7,20,7.8,9.8,0,0,0,0.0,0.0,7.8,9.8,0,0,0,0.0,0.0
1581,3,7,21,6.9,9.8,0,0,0,0.0,0.0,6.9,9.8,0,0,0,0.0,0.0
1582,3,7,22,5.8,9.8,0,0,0,0.0,0.0,5.8,9.8,0,0,0,0.0,0.0
1583,3,7,23,4.4,9.6,0,0,0,0.0,0.0,4.4,9.6,0,0,0,0.0,0.0
1584,3,8,0,1.8,9.2,0,0,0,0.0,0.0,1.8,9.2,0,0,0,0.0,0.0
1585,3,8,1,0.3,8.7,0,0,0,0.0,0.0,0.3,8.7,0,0,0,0.0,0.0
1586,3,8,2,-1.0,8.1,0,0,0,0.0,0.0,-1.0,8.1,0,0,0,0.0,0.0
1587,3,8,3,-2.2,7.5,0,0,0,0.0,0.0,-2.2,7.5,0,0,0,0.0,0.0
1588,3,8,4,-3.0,6.9,0,0,0,0.0,0.0,-3.0,6.9,0,0,0,0.0,0.0
1589,3,8,5,-3.6,6.2,0,0,0,0.0,0.0,-3.6,6.2,0,0,0,0.0,0.0
1590,3,8,6,-3.8,5.6,0,0,0,0.0,0.0,-3.8,5.6,0,0,0,0.0,0.0
1591,3,8,7,-3.6,5.2,0,0,0,0.0,0.0,-3.6,5.2,0,0,0,0.0,0.0
1592,3,8,8,-3.0,5.0,0,0,0,0.0,0.0,-3.0,5.0,0,0,0,0.0,0.0
1593,3,8,9,-2.2,6.6,1,0,0,12.0,0.0,-2.2,6.6,1,0,0,12.0,0.0
1594,3,8,10,-1.0,8.3,1,0,0,12.0,0.0,-1.0,8.3,1,0,0,12.0,0.0
1595,3,8,11,0.3,10.0,1,0,0,12.0,0.0,0.3,10.0,1,0,0,12.0,0.0
1596,3,8,12,1.8,10.0,0,0,0,0.0,0.0,1.8,10.0,0,0,0,0.0,0.0
1597,3,8,13,3.2,10.1,0,0,0,0.0,0.0,3.2,10.1,0,0,0,0.0,0.0
1598,3,8,14,4.5,10.2,0,0,0,0.0,0.0,4.5,10.2,0,0,0,0.0,0.0
1599,3,8,15,5.7,10.4,0,0,0,0.0,0.0,5.7,10.4,0,0,0,0.0,0.0
1600,3,8,16,6.6,10.6,0,0,0,0.0,0.0,6.6,10.6,0,0,0,0.0,0.0
1601,3,8,17,7.1,10.7,0,0,0,0.0,0.0,7.1,10.7,0,0,0,0.0,0.0
1602,3,8,18,7.3,10.7,0,0,0,0.0,0.0,7.3,10.7,0,0,0,0.0,0.0
1603,3,8,19,7.1,10.6,0,0,0,0.0,0.0,7.1,10.6,0,0,0,0.0,0.0
1604,3,8,20,6.6,10.6,0,0,0,0.0,0.0,6.6,10.6,0,0,0,0.0,0.0
1605,3,8,21,5.7,10.4,0,0,0,0.0,0.0,5.7,10.4,0,0,0,0.0,0.0
1606,3,8,22,4.5,10.2,0,0,0,0.0,0.0,4.5,10.2,0,0,0,0.0,0.0
1607,3,8,23,3.2,9.9,0,0,0,0.0,0.0,3.2,9.9,0,0,0,0.0,0.0
1608,3,9,0,1.5,9.4,0,0,0,0.0,0.0,1.5,9.4,0,0,0,0.0,0.0
1609,3,9,1,0.0,8.9,0,0,0,0.0,0.0,0.0,8.9,0,0,0,0.0,0.0
1610,3,9,2,-1.3,8.3,0,0,0,0.0,0.0,-1.3,8.3,0,0,0,0.0,0.0
1611,3,9,3,-2.4,7.6,0,0,0,0.0,0.0,-2.4,7.6,0,0,0,0.0,0.0
1612,3,9,4,-3.3,6.9,0,0,0,0.0,0.0,-3.3,6.9,0,0,0,0.0,0.0
1613,3,9,5,-3.9,6.3,0,0,0,0.0,0.0,-3.9,6.3,0,0,0,0.0,0.0
1614,3,9,6,-4.1,5.6,0,0,0,0.0,0.0,-4.1,5.6,0,0,0,0.0,0.0
1615,3,9,7,-3.9,5.2,0,0,0,0.0,0.0,-3.9,5.2,0,0,0,0.0,0.0
1616,3,9,8,-3.3,4.9,0,0,0,0.0,0.0,-3.3,4.9,0,0,0,0.0,0.0
1617,3,9,9,-2.4,6.6,1,0,0,12.0,0.0,-2.4,6.6,1,0,0,12.0,0.0
1618,3,9,10,-1.3,8.2,1,0,0,12.0,0.0,-1.3,8.2,1,0,0,12.0,0.0
1619,3,9,11,0.0,9.9,1,0,0,12.0,0.0,0.0,9.9,1,0,0,12.0,0.0
1620,3,9,12,1.5,11.6,1,0,0,12.0,0.0,1.5,11.6,1,0,0,12.0,0.0
1621,3,9,13,2.9,11.5,0,0,0,0.0,0.0,2.9,11.5,0,0,0,0.0,0.0
1622,3,9,14,4.3,11.5,0,0,0,0.0,0.0,4.3,11.5,0,0,0,0.0,0.0
1623,3,9,15,5.4,11.6,0,0,0,0.0,0.0,5.4,11.6,0,0,0,0.0,0.0
1624,3,9,16,6.3,11.6,0,0,0,0.0,0.0,6.3,11.6,0,0,0,0.0,0.0
1625,3,9,17,6.8,11.6,0,0,0,0.0,0.0,6.8,11.6,0,0,0,0.0,0.0
1626,3,9,18,7.0,11.5,0,0,0,0.0,0.0,7.0,11.5,0,0,0,0.0,0.0
1627,3,9,19,6.8,11.3,0,0,0,0.0,0.0,6.8,11.3,0,0,0,0.0,0.0
1628,3,9,20,6.3,11.2,0,0,0,0.0,0.0,6.3,11.2,0,0,0,0.0,0.0
1629,3,9,21,5.4,11.0,0,0,0,0.0,0.0,5.4,11.0,0,0,0,0.0,0.0
1630,3,9,22,4.3,10.7,0,0,0,0.0,0.0,4.3,10.7,0,0,0,0.0,0.0
1631,3,9,23,2.9,10.3,0,0,0,0.0,0.0,2.9,10.3,0,0,0,0.0,0.0
1632,3,10,0,2.3,9.8,0,0,0,0.0,0.0,2.3,9.8,0,0,0,0.0,0.0
1633,3,10,1,0.8,9.3,0,0,0,0.0,0.0,0.8,9.3,0,0,0,0.0,0.0
1634,3,10,2,-0.5,8.8,0,0,0,0.0,0.0,-0.5,8.8,0,0,0,0.0,0.0
1635,3,10,3,-1.6,8.1,0,0,0,0.0,0.0,-1.6,8.1,0,0,0,0.0,0.0
1636,3,10,4,-2.5,7.5,0,0,0,0.0,0.0,-2.5,7.5,0,0,0,0.0,0.0
1637,3,10,5,-3.1,6.8,0,0,0,0.0,0.0,-3.1,6.8,0,0,0,0.0,0.0
1638,3,10,6,-3.3,6.2,0,0,0,0.0,0.0,-3.3,6.2,0,0,0,0.0,0.0
1639,3,10,7,-3.1,5.8,0,0,0,0.0,0.0,-3.1,5.8,0,0,0,0.0,0.0
1640,3,10,8,-2.5,5.6,0,0,0,0.0,0.0,-2.5,5.6,0,0,0,0.0,0.0
1641,3,10,9,-1.6,5.5,0,0,0,0.0,0.0,-1.6,5.5,0,0,0,0.0,0.0
1642,3,10,10,-0.5,5.6,0,0,0,0.0,0.0,-0.5,5.6,0,0,0,0.0,0.0
1643,3,10,11,0.8,5.9,0,0,0,0.0,0.0,0.8,5.9,0,0,0,0.0,0.0
1644,3,10,12,2.3,6.3,0,0,0,0.0,0.0,2.3,6.3,0,0,0,0.0,0.0
1645,3,10,13,3.7,6.7,0,0,0,0.0,0.0,3.7,6.7,0,0,0,0.0,0.0
1646,3,10,14,5.1,7.2,0,0,0,0.0,0.0,5.1,7.2,0,0,0,0.0,0.0
1647,3,10,15,6.2,7.7,0,0,0,0.0,0.0,6.2,7.7,0,0,0,0.0,0.0
1648,3,10,16,7.1,8.2,0,0,0,0.0,0.0,7.1,8.2,0,0,0,0.0,0.0
1649,3,10,17,7.6,8.5,0,0,0,0.0,0.0,7.6,8.5,0,0,0,0.0,0.0
1650,3,10,18,7.8,8.7,0,0,0,0.0,0.0,7.8,8.7,0,0,0,0.0,0.0
1651,3,10,19,7.6,8.9,0,0,0,0.0,0.0,7.6,8.9,0,0,0,0.0,0.0
1652,3,10,20,7.1,9.0,0,0,0,0.0,0.0,7.1,9.0,0,0,0,0.0,0.0
1653,3,10,21,6.2,9.1,0,0,0,0.0,0.0,6.2,9.1,0,0,0,0.0,0.0
1654,3,10,22,5.1,9.0,0,0,0,0.0,0.0,5.1,9.0,0,0,0,0.0,0.0
1655,3,10,23,3.7,8.8,0,0,0,0.0,0.0,3.7,8.8,0,0,0,0.0,0.0
1656,3,11,0,3.8,8.7,0,0,0,0.0,0.0,3.8,8.7,0,0,0,0.0,0.0
1657,3,11,1,2.4,8.4,0,0,0,0.0,0.0,2.4,8.4,0,0,0,0.0,0.0
1658,3,11,2,1.1,8.1,0,0,0,0.0,0.0,1.1,8.1,0,0,0,0.0,0.0
1659,3,11,3,-0.1,7.6,0,0,0,0.0,0.0,-0.1,7.6,0,0,0,0.0,0.0
1660,3,11,4,-1.0,7.1,0,0,0,0.0,0.0,-1.0,7.1,0,0,0,0.0,0.0
1661,3,11,5,-1.5,6.7,0,0,0,0.0,0.0,-1.5,6.7,0,0,0,0.0,0.0
1662,3,11,6,-1.7,6.2,0,0,0,0.0,0.0,-1.7,6.2,0,0,0,0.0,0.0
1663,3,11,7,-1.5,5.9,0,0,0,0.0,0.0,-1.5,5.9,0,0,0,0.0,0.0
1664,3,11,8,-1.0,5.8,0,0,0,0.0,0.0,-1.0,5.8,0,0,0,0.0,0.0
1665,3,11,9,-0.1,5.9,0,0,0,0.0,0.0,-0.1,5.9,0,0,0,0.0,0.0
1666,3,11,10,1.1,6.1,0,0,0,0.0,0.0,1.1,6.1,0,0,0,0.0,0.0
1667,3,11,11,2.4,6.5,0,0,0,0.0,0.0,2.4,6.5,0,0,0,0.0,0.0
1668,3,11,12,3.8,6.9,0,0,0,0.0,0.0,3.8,6.9,0,0,0,0.0,0.0
1669,3,11,13,5.3,7.5,0,0,0,0.0,0.0,5.3,7.5,0,0,0,0.0,0.0
1670,3,11,14,6.6,8.1,0,0,0,0.0,0.0,6.6,8.1,0,0,0,0.0,0.0
1671,3,11,15,7.8,8.6,0,0,0,0.0,0.0,7.8,8.6,0,0,0,0.0,0.0
1672,3,11,16,8.7,9.1,0,0,0,0.0,0.0,8.7,9.1,0,0,0,0.0,0.0
1673,3,11,17,9.2,9.5,0,0,0,0.0,0.0,9.2,9.5,0,0,0,0.0,0.0
1674,3,11,18,9.4,9.8,0,0,0,0.0,0.0,9.4,9.8,0,0,0,0.0,0.0
1675,3,11,19,9.2,10.0,0,0,0,0.0,0.0,9.2,10.0,0,0,0,0.0,0.0
1676,3,11,20,8.7,10.2,0,0,0,0.0,0.0,8.7,10.2,0,0,0,0.0,0.0
1677,3,11,21,7.8,10.3,0,0,0,0.0,0.0,7.8,10.3,0,0,0,0.0,0.0
1678,3,11,22,6.6,10.2,0,0,0,0.0,0.0,6.6,10.2,0,0,0,0.0,0.0
1679,3,11,23,5.3,10.1,0,0,0,0.0,0.0,5.3,10.1,0,0,0,0.0,0.0
1680,3,12,0,5.6,10.0,0,0,0,0.0,0.0,5.6,10.0,0,0,0,0.0,0.0
1681,3,12,1,4.2,9.7,0,0,0,0.0,0.0,4.2,9.7,0,0,0,0.0,0.0
1682,3,12,2,2.9,9.4,0,0,0,0.0,0.0,2.9,9.4,0,0,0,0.0,0.0
1683,3,12,3,1.7,9.0,0,0,0,0.0,0.0,1.7,9.0,0,0,0,0.0,0.0
1684,3,12,4,0.8,8.6,0,0,0,0.0,0.0,0.8,8.6,0,0,0,0.0,0.0
1685,3,12,5,0.3,8.1,0,0,0,0.0,0.0,0.3,8.1,0,0,0,0.0,0.0
1686,3,12,6,0.1,7.7,0,0,0,0.0,0.0,0.1,7.7,0,0,0,0.0,0.0
1687,3,12,7,0.3,7.5,0,0,0,0.0,0.0,0.3,7.5,0,0,0,0.0,0.0
1688,3,12,8,0.8,7.4,0,0,0,0.0,0.0,0.8,7.4,0,0,0,0.0,0.0
1689,3,12,9,1.7,7.5,0,0,0,0.0,0.0,1.7,7.5,0,0,0,0.0,0.0
1690,3,12,10,2.9,7.7,0,0,0,0.0,0.0,2.9,7.7,0,0,0,0.0,0.0
1691,3,12,11,4.2,8.1,0,0,0,0.0,0.0,4.2,8.1,0,0,0,0.0,0.0
1692,3,12,12,5.6,8.6,0,0,0,0.0,0.0,5.6,8.6,0,0,0,0.0,0.0
1693,3,12,13,7.1,9.1,0,0,0,0.0,0.0,7.1,9.1,0,0,0,0.0,0.0
1694,3,12,14,8.4,9.7,0,0,0,0.0,0.0,8.4,9.7,0,0,0,0.0,0.0
1695,3,12,15,9.6,10.3,0,0,0,0.0,0.0,9.6,10.3,0,0,0,0.0,0.0
1696,3,12,16,10.4,10.8,0,0,0,0.0,0.0,10.4,10.8,0,0,0,0.0,0.0
1697,3,12,17,11.0,11.2,0,0,0,0.0,0.0,11.0,11.2,0,0,0,0.0,0.0
1698,3,12,18,11.2,11.5,0,0,0,0.0,0.0,11.2,11.5,0,0,0,0.0,0.0
1699,3,12,19,11.0,11.7,0,0,0,0.0,0.0,11.0,11.7,0,0,0,0.0,0.0
1700,3,12,20,10.4,11.9,0,0,0,0.0,0.0,10.4,11.9,0,0,0,0.0,0.0
1701,3,12,21,9.6,12.0,0,0,0,0.0,0.0,9.6,12.0,0,0,0,0.0,0.0
1702,3,12,22,8.4,11.9,0,0,0,0.0,0.0,8.4,11.9,0,0,0,0.0,0.0
1703,3,12,23,7.1,11.8,0,0,0,0.0,0.0,7.1,11.8,0,0,0,0.0,0.0
1704,3,13,0,7.0,11.7,0,0,0,0.0,0.0,7.0,11.7,0,0,0,0.0,0.0
1705,3,13,1,5.6,11.4,0,0,0,0.0,0.0,5.6,11.4,0,0,0,0.0,0.0
1706,3,13,2,4.2,11.1,0,0,0,0.0,0.0,4.2,11.1,0,0,0,0.0,0.0
1707,3,13,3,3.1,10.6,0,0,0,0.0,0.0,3.1,10.6,0,0,0,0.0,0.0
1708,3,13,4,2.2,10.2,0,0,0,0.0,0.0,2.2,10.2,0,0,0,0.0,0.0
1709,3,13,5,1.6,9.7,0,0,0,0.0,0.0,1.6,9.7,0,0,0,0.0,0.0
1710,3,13,6,1.4,9.3,0,0,0,0.0,0.0,1.4,9.3,0,0,0,0.0,0.0
1711,3,13,7,1.6,9.0,0,0,0,0.0,0.0,1.6,9.0,0,0,0,0.0,0.0
1712,3,13,8,2.2,8.9,0,0,0,0.0,0.0,2.2,8.9,0,0,0,0.0,0.0
1713,3,13,9,3.1,9.0,0,0,0,0.0,0.0,3.1,9.0,0,0,0,0.0,0.0
1714,3,13,10,4.2,9.2,0,0,0,0.0,0.0,4.2,9.2,0,0,0,0.0,0.0
1715,3,13,11,5.6,9.6,0,0,0,0.0,0.0,5.6,9.6,0,0,0,0.0,0.0
1716,3,13,12,7.0,10.0,0,0,0,0.0,0.0,7.0,10.0,0,0,0,0.0,0.0
1717,3,13,13,8.4,10.6,0,0,0,0.0,0.0,8.4,10.6,0,0,0,0.0,0.0
1718,3,13,14,9.8,11.2,0,0,0,0.0,0.0,9.8,11.2,0,0,0,0.0,0.0
1719,3,13,15,10.9,11.7,0,0,0,0.0,0.0,10.9,11.7,0,0,0,0.0,0.0
1720,3,13,16,11.8,12.2,0,0,0,0.0,0.0,11.8,12.2,0,0,0,0.0,0.0
1721,3,13,17,12.4,12.6,0,0,0,0.0,0.0,12.4,12.6,0,0,0,0.0,0.0
1722,3,13,18,12.5,12.9,0,0,0,0.0,0.0,12.5,12.9,0,0,0,0.0,0.0
1723,3,13,19,12.4,13.1,0,0,0,0.0,0.0,12.4,13.1,0,0,0,0.0,0.0
1724,3,13,20,11.8,13.3,0,0,0,0.0,0.0,11.8,13.3,0,0,0,0.0,0.0
1725,3,13,21,10.9,13.4,0,0,0,0.0,0.0,10.9,13.4,0,0,0,0.0,0.0
1726,3,13,22,9.8,13.4,0,0,0,0.0,0.0,9.8,13.4,0,0,0,0.0,0.0
1727,3,13,23,8.4,13.2,0,0,0,0.0,0.0,8.4,13.2,0,0,0,0.0,0.0
1728,3,14,0,7.4,13.0,0,0,0,0.0,0.0,7.4,13.0,0,0,0,0.0,0.0
1729,3,14,1,6.0,12.7,0,0,0,0.0,0.0,6.0,12.7,0,0,0,0.0,0.0
1730,3,14,2,4.7,12.2,0,0,0,0.0,0.0,4.7,12.2,0,0,0,0.0,0.0
1731,3,14,3,3.5,11.8,0,0,0,0.0,0.0,3.5,11.8,0,0,0,0.0,0.0
1732,3,14,4,2.6,11.2,0,0,0,0.0,0.0,2.6,11.2,0,0,0,0.0,0.0
1733,3,14,5,2.1,10.7,0,0,0,0.0,0.0,2.1,10.7,0,0,0,0.0,0.0
1734,3,14,6,1.9,10.2,0,0,0,0.0,0.0,1.9,10.2,0,0,0,0.0,0.0
1735,3,14,7,2.1,9.9,0,0,0,0.0,0.0,2.1,9.9,0,0,0,0.0,0.0
1736,3,14,8,2.6,9.8,0,0,0,0.0,0.0,2.6,9.8,0,0,0,0.0,0.0
1737,3,14,9,3.5,9.8,0,0,0,0.0,0.0,3.5,9.8,0,0,0,0.0,0.0
1738,3,14,10,4.7,10.0,0,0,0,0.0,0.0,4.7,10.0,0,0,0,0.0,0.0
1739,3,14,11,6.0,10.3,0,0,0,0.0,0.0,6.0,10.3,0,0,0,0.0,0.0
1740,3,14,12,7.4,10.8,0,0,0,0.0,0.0,7.4,10.8,0,0,0,0.0,0.0
1741,3,14,13,8.9,11.3,0,0,0,0.0,0.0,8.9,11.3,0,0,0,0.0,0.0
1742,3,14,14,10.2,11.9,0,0,0,0.0,0.0,10.2,11.9,0,0,0,0.0,0.0
1743,3,14,15,11.4,12.4,0,0,0,0.0,0.0,11.4,12.4,0,0,0,0.0,0.0
1744,3,14,16,12.3,12.9,0,0,0,0.0,0.0,12.3,12.9,0,0,0,0.0,0.0
1745,3,14,17,12.8,13.3,0,0,0,0.0,0.0,12.8,13.3,0,0,0,0.0,0.0
1746,3,14,18,13.0,13.5,0,0,0,0.0,0.0,13.0,13.5,0,0,0,0.0,0.0
1747,3,14,19,12.8,13.7,0,0,0,0.0,0.0,12.8,13.7,0,0,0,0.0,0.0
1748,3,14,20,12.3,13.9,0,0,0,0.0,0.0,12.3,13.9,0,0,0,0.0,0.0
1749,3,14,21,11.4,14.0,0,0,0,0.0,0.0,11.4,14.0,0,0,0,0.0,0.0
1750,3,14,22,10.2,13.9,0,0,0,0.0,0.0,10.2,13.9,0,0,0,0.0,0.0
1751,3,14,23,8.9,13.8,0,0,0,0.0,0.0,8.9,13.8,0,0,0,0.0,0.0
1752,3,15,0,6.8,13.4,0,0,0,0.0,0.0,6.8,13.4,0,0,0,0.0,0.0
1753,3,15,1,5.4,13.0,0,0,0,0.0,0.0,5.4,13.0,0,0,0,0.0,0.0
1754,3,15,2,4.0,12.5,0,0,0,0.0,0.0,4.0,12.5,0,0,0,0.0,0.0
1755,3,15,3,2.9,11.9,0,0,0,0.0,0.0,2.9,11.9,0,0,0,0.0,0.0
1756,3,15,4,2.0,11.4,0,0,0,0.0,0.0,2.0,11.4,0,0,0,0.0,0.0
1757,3,15,5,1.5,10.8,0,0,0,0.0,0.0,1.5,10.8,0,0,0,0.0,0.0
1758,3,15,6,1.3,10.2,0,0,0,0.0,0.0,1.3,10.2,0,0,0,0.0,0.0
1759,3,15,7,1.5,9.8,0,0,0,0.0,0.0,1.5,9.8,0,0,0,0.0,0.0
1760,3,15,8,2.0,9.6,0,0,0,0.0,0.0,2.0,9.6,0,0,0,0.0,0.0
1761,3,15,9,2.9,9.6,0,0,0,0.0,0.0,2.9,9.6,0,0,0,0.0,0.0
1762,3,15,10,4.0,9.8,0,0,0,0.0,0.0,4.0,9.8,0,0,0,0.0,0.0
1763,3,15,11,5.4,10.1,0,0,0,0.0,0.0,5.4,10.1,0,0,0,0.0,0.0
1764,3,15,12,6.8,10.5,0,0,0,0.0,0.0,6.8,10.5,0,0,0,0.0,0.0
1765,3,15,13,8.3,11.0,0,0,0,0.0,0.0,8.3,11.0,0,0,0,0.0,0.0
1766,3,15,14,9.6,11.5,0,0,0,0.0,0.0,9.6,11.5,0,0,0,0.0,0.0
1767,3,15,15,10.7,12.0,0,0,0,0.0,0.0,10.7,12.0,0,0,0,0.0,0.0
1768,3,15,16,11.6,12.5,0,0,0,0.0,0.0,11.6,12.5,0,0,0,0.0,0.0
1769,3,15,17,12.2,12.9,0,0,0,0.0,0.0,12.2,12.9,0,0,0,0.0,0.0
1770,3,15,18,12.4,13.1,0,0,0,0.0,0.0,12.4,13.1,0,0,0,0.0,0.0
1771,3,15,19,12.2,13.3,0,0,0,0.0,0.0,12.2,13.3,0,0,0,0.0,0.0
1772,3,15,20,11.6,13.4,0,0,0,0.0,0.0,11.6,13.4,0,0,0,0.0,0.0
1773,3,15,21,10.7,13.5,0,0,0,0.0,0.0,10.7,13.5,0,0,0,0.0,0.0
1774,3,15,22,9.6,13.4,0,0,0,0.0,0.0,9.6,13.4,0,0,0,0.0,0.0
1775,3,15,23,8.3,13.3,0,0,0,0.0,0.0,8.3,13.3,0,0,0,0.0,0.0
1776,3,16,0,5.3,12.9,0,0,0,0.0,0.0,5.3,12.9,0,0,0,0.0,0.0
1777,3,16,1,3.9,12.4,0,0,0,0.0,0.0,3.9,12.4,0,0,0,0.0,0.0
1778,3,16,2,2.6,11.8,0,0,0,0.0,0.0,2.6,11.8,0,0,0,0.0,0.0
1779,3,16,3,1.4,11.1,0,0,0,0.0,0.0,1.4,11.1,0,0,0,0.0,0.0
1780,3,16,4,0.5,10.5,0,0,0,0.0,0.0,0.5,10.5,0,0,0,0.0,0.0
1781,3,16,5,-0.0,9.9,0,0,0,0.0,0.0,-0.0,9.9,0,0,0,0.0,0.0
1782,3,16,6,-0.2,9.3,0,0,0,0.0,0.0,-0.2,9.3,0,0,0,0.0,0.0
1783,3,16,7,-0.0,8.8,0,0,0,0.0,0.0,-0.0,8.8,0,0,0,0.0,0.0
1784,3,16,8,0.5,8.6,0,0,0,0.0,0.0,0.5,8.6,0,0,0,0.0,0.0
1785,3,16,9,1.4,8.5,0,0,0,0.0,0.0,1.4,8.5,0,0,0,0.0,0.0
1786,3,16,10,2.6,8.7,0,0,0,0.0,0.0,2.6,8.7,0,0,0,0.0,0.0
1787,3,16,11,3.9,8.9,0,0,0,0.0,0.0,3.9,8.9,0,0,0,0.0,0.0
1788,3,16,12,5.3,9.3,0,0,0,0.0,0.0,5.3,9.3,0,0,0,0.0,0.0
1789,3,16,13,6.8,9.8,0,0,0,0.0,0.0,6.8,9.8,0,0,0,0.0,0.0
1790,3,16,14,8.1,10.3,0,0,0,0.0,0.0,8.1,10.3,0,0,0,0.0,0.0
1791,3,16,15,9.3,10.8,0,0,0,0.0,0.0,9.3,10.8,0,0,0,0.0,0.0
1792,3,16,16,10.2,11.2,0,0,0,0.0,0.0,10.2,11.2,0,0,0,0.0,0.0
1793,3,16,17,10.7,11.6,0,0,0,0.0,0.0,10.7,11.6,0,0,0,0.0,0.0
1794,3,16,18,10.9,11.8,0,0,0,0.0,0.0,10.9,11.8,0,0,0,0.0,0.0
1795,3,16,19,10.7,12.0,0,0,0,0.0,0.0,10.7,12.0,0,0,0,0.0,0.0
1796,3,16,20,10.2,12.1,0,0,0,0.0,0.0,10.2,12.1,0,0,0,0.0,0.0
1797,3,16,21,9.3,12.1,0,0,0,0.0,0.0,9.3,12.1,0,0,0,0.0,0.0
1798,3,16,22,8.1,12.1,0,0,0,0.0,0.0,8.1,12.1,0,0,0,0.0,0.0
1799,3,16,23,6.8,11.9,0,0,0,0.0,0.0,6.8,11.9,0,0,0,0.0,0.0
1800,3,17,0,3.6,11.4,0,0,0,0.0,0.0,3.6,11.4,0,0,0,0.0,0.0
1801,3,17,1,2.1,10.9,0,0,0,0.0,0.0,2.1,10.9,0,0,0,0.0,0.0
1802,3,17,2,0.8,10.3,0,0,0,0.0,0.0,0.8,10.3,0,0,0,0.0,0.0
1803,3,17,3,-0.4,9.6,0,0,0,0.0,0.0,-0.4,9.6,0,0,0,0.0,0.0
1804,3,17,4,-1.3,9.0,0,0,0,0.0,0.0,-1.3,9.0,0,0,0,0.0,0.0
1805,3,17,5,-1.8,8.3,0,0,0,0.0,0.0,-1.8,8.3,0,0,0,0.0,0.0
1806,3,17,6,-2.0,7.7,0,0,0,0.0,0.0,-2.0,7.7,0,0,0,0.0,0.0
1807,3,17,7,-1.8,7.2,0,0,0,0.0,0.0,-1.8,7.2,0,0,0,0.0,0.0
1808,3,17,8,-1.3,7.0,0,0,0,0.0,0.0,-1.3,7.0,0,0,0,0.0,0.0
1809,3,17,9,-0.4,6.9,0,0,0,0.0,0.0,-0.4,6.9,0,0,0,0.0,0.0
1810,3,17,10,0.8,7.0,0,0,0,0.0,0.0,0.8,7.0,0,0,0,0.0,0.0
1811,3,17,11,2.1,7.3,0,0,0,0.0,0.0,2.1,7.3,0,0,0,0.0,0.0
1812,3,17,12,3.6,7.7,0,0,0,0.0,0.0,3.6,7.7,0,0,0,0.0,0.0
1813,3,17,13,5.0,8.1,0,0,0,0.0,0.0,5.0,8.1,0,0,0,0.0,0.0
1814,3,17,14,6.3,8.6,0,0,0,0.0,0.0,6.3,8.6,0,0,0,0.0,0.0
1815,3,17,15,7.5,9.1,0,0,0,0.0,0.0,7.5,9.1,0,0,0,0.0,0.0
1816,3,17,16,8.4,9.5,0,0,0,0.0,0.0,8.4,9.5,0,0,0,0.0,0.0
1817,3,17,17,8.9,9.9,0,0,0,0.0,0.0,8.9,9.9,0,0,0,0.0,0.0
1818,3,17,18,9.1,10.1,0,0,0,0.0,0.0,9.1,10.1,0,0,0,0.0,0.0
1819,3,17,19,8.9,10.3,0,0,0,0.0,0.0,8.9,10.3,0,0,0,0.0,0.0
1820,3,17,20,8.4,10.4,0,0,0,0.0,0.0,8.4,10.4,0,0,0,0.0,0.0
1821,3,17,21,7.5,10.4,0,0,0,0.0,0.0,7.5,10.4,0,0,0,0.0,0.0
1822,3,17,22,6.3,10.3,0,0,0,0.0,0.0,6.3,10.3,0,0,0,0.0,0.0
1823,3,17,23,5.0,10.1,0,0,0,0.0,0.0,5.0,10.1,0,0,0,0.0,0.0
1824,3,18,0,2.1,9.7,0,0,0,0.0,0.0,2.1,9.7,0,0,0,0.0,0.0
1825,3,18,1,0.6,9.2,0,0,0,0.0,0.0,0.6,9.2,0,0,0,0.0,0.0
1826,3,18,2,-0.7,8.6,0,0,0,0.0,0.0,-0.7,8.6,0,0,0,0.0,0.0
1827,3,18,3,-1.8,8.0,0,0,0,0.0,0.0,-1.8,8.0,0,0,0,0.0,0.0
1828,3,18,4,-2.7,7.3,0,0,0,0.0,0.0,-2.7,7.3,0,0,0,0.0,0.0
1829,3,18,5,-3.3,6.7,0,0,0,0.0,0.0,-3.3,6.7,0,0,0,0.0,0.0
1830,3,18,6,-3.5,6.1,0,0,0,0.0,0.0,-3.5,6.1,0,0,0,0.0,0.0
1831,3,18,7,-3.3,5.6,0,0,0,0.0,0.0,-3.3,5.6,0,0,0,0.0,0.0
1832,3,18,8,-2.7,5.4,0,0,0,0.0,0.0,-2.7,5.4,0,0,0,0.0,0.0
1833,3,18,9,-1.8,5.3,0,0,0,0.0,0.0,-1.8,5.3,0,0,0,0.0,0.0
